gene_name,789,66,151,405,115,1754,492,709,637,794,276,250,12,R29425B,R34914A,Rou7776B,Rou6223B,R9288,14501,21868
IGHD4OR15-4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD3OR15-3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD2OR15-2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD1OR15-1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM30B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1360M22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCAR1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL584P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-173D3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-173D3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS1P15,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0
RHPN2P1,11,1,0,8,0,0,2,0,5,3,0,0,0,4,11,1,17,8,12,0
CHEK2P2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
RP11-509A17.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-509A17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERC2P3,101,7,298,32,26,316,281,26,29,197,20,126,547,27,35,29,154,768,56,27
RP11-467L19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GOLGA6L6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RP11-467L19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA8CP,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL759P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPATA31E2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-467L19.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IGHV1OR15-6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-467L19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBEAP1,16,14,0,3,10,7,10,0,4,4,0,2,4,2,0,2,2,18,0,0
RP11-467L19.14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RP11-403B2.7,0,0,2,4,12,7,2,0,10,3,9,0,2,1,0,2,1,0,0,0
RNU6-498P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-403B2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-403B2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LONRF2P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-403B2.10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
GRAMD4P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-810K23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3118-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POTEB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-749P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-810K23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-810K23.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF519P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF1P1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5701-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0
OR11J2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD5OR15-5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD4OR15-4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD3OR15-3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD2OR15-2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHD1OR15-1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM30C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
RP11-810K23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCAR1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL400P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-854K16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-854K16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
BMS1P16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBEAP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-32B5.1,0,0,0,0,0,3,1,0,3,1,3,3,3,2,0,1,0,0,0,0
RP11-32B5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1235P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-275E15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-275E15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LONRF2P4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
RP11-32B5.8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CXADRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
RP11-32B5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRAMD4P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POTEB3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
MIR3118-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF1P9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
MIR5701-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-113C3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-113C3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-294C11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11K1BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1Q1BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4H6BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4M2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4N4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4N3BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-294C11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-983G14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
RP11-294C11.4,0,0,0,1,1,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0
RP11-294C11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-294C11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RP11-361C13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3118-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POTEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-631P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF519P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5701-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J7P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-69H14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H3P,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
RP11-69H14.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11K1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4Q1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4H6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4N4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4N3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-2F9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS8P10,3,8,0,1,0,4,0,0,0,0,0,0,0,0,4,0,6,1,5,2
IGHV1OR15-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHV1OR15-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHV4OR15-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGHV1OR15-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-603B24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR1268A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-603B24.2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0
RP11-603B24.1,0,0,0,4,2,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
RP11-566K19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-566K19.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SPATA31E3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA8EP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL545P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-566K19.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA6L22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HERC2P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERC2P2,1254,248,826,908,716,957,865,786,1080,666,690,488,154,853,1021,879,539,828,1211,531
GOLGA8IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RN7SL495P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHAMMP3,205,109,82,156,295,279,56,135,232,124,120,124,310,271,180,274,63,135,43,75
RP11-1180F24.1,0,0,0,4,0,0,0,4,7,0,18,0,0,4,0,2,4,0,0,0
RP11-1180F24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC138649.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PDCD6IPP1,0,2,1,0,4,0,0,0,0,0,2,0,0,5,0,0,0,3,1,3
RP11-26F2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-566K19.6,16,2,0,5,4,2,0,0,6,6,5,4,0,21,8,7,7,9,6,20
RP11-566K19.5,6,0,0,2,5,2,0,0,0,0,2,2,0,19,0,0,2,0,2,4
NIPA1,3672,1890,3399,3260,4112,3683,2458,1798,2714,2654,2142,2640,3132,2713,3572,2776,3608,4446,2200,2183
NIPA2,4298,2010,3640,3009,2720,4284,3884,2485,2076,3278,2633,3206,3728,2928,3360,3050,5055,4468,2597,3450
CYFIP1,3913,2935,2294,2745,2698,4563,2631,2577,3109,2700,2870,1895,3855,2743,4232,2724,3864,4838,2582,2232
TUBGCP5,1014,347,826,465,530,630,965,381,295,401,404,743,779,309,622,429,1360,866,507,728
ELMO2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA6L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-467N20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA8DP,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL106P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCB10P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-467N20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4509-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-467N20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERC2P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERC2P7,73,0,99,95,63,199,93,83,111,70,72,83,168,90,121,100,59,220,121,93
RP11-566K19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-529J17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA8S,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RN7SL536P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-529J17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERC2P6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0
GOLGA6L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MIR4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKRN3,0,0,0,24,0,3,0,0,58,48,0,0,0,14,106,357,14,0,0,0
MKRN3-AS1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,15,2,0,0,0
MAGEL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDN,0,0,0,0,0,0,4,0,0,0,18,0,0,10,6,32,6,0,0,0
RP11-810H22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-741P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWRN4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PWRN1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWRN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
RP11-580I1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-350A1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-682C24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-125E1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPN,183,70,87,75,97,105,98,104,108,136,70,61,46,71,173,103,104,132,44,112
RP11-385H1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL5P1,23,6,1,5,7,8,9,4,11,8,3,4,11,5,9,10,10,11,11,8
AC090602.2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SNURF,6,6,0,8,17,12,3,2,12,5,2,9,4,8,10,24,10,30,7,18
RP11-701H24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNHG14,2109,1114,2045,1784,1468,1915,1785,1171,2341,1461,698,1011,625,1171,2148,2064,3407,2813,2569,1810
SNORD107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWAR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-701H24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD109A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SNORD116-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SNORD116-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-701H24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-701H24.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-701H24.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0
SNORD116-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMAC1P1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-145P16.2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,2,0
SNORD115-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD109B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE3A,7405,3105,3988,4909,5245,6432,4940,3647,4345,3812,3907,3396,5965,3881,5547,4928,7350,6567,4002,3935
RP13-487P22.1,0,0,0,2,6,2,0,0,2,0,2,0,0,5,4,2,4,8,0,0
LINC02250,0,0,0,0,2,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0
AC023449.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP10A,17,32,6,16,0,14,8,71,36,31,9,2,10,46,12,14,17,37,6,41
RNA5SP390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-2C7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP11-446P9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010139016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
